commodity,cfg,site,rule_name,rule_type,distribution_list,effective_date,email_ids,frequency,last_updated,rule_settings_id,status
Docking Station,DBNULL,VIRTUAL,vwcjvl,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,092c7b90-6f74-471f-b2bd-277e8817dd40,Active
efgh15,DBNULL,APCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,ICC,elpdfk,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,1148e785-4dd1-45bb-9a53-ec7b382898c0,Active
CFI,DBNULL,CCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
CFI,DBNULL,CCC,ehsenr,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,d9da8254-e499-4dbe-bc62-c01b8919bbf2,Active
Networking,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh23,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh23,DBNULL,COMPAL TY,ujo,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,bca24e55-a2b5-4eac-8552-529962448259,Active
efgh24,DBNULL,COMPAL TY MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh21,DBNULL,INVENTEC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh10,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C3Y7_CFG,ELPASO,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh19,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh19,DBNULL,INVENTEC WYSE,tjo,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,348e861a-e349-4302-abef-1b889e6fbf81,Active
MECHANICAL,1C4T8_CFG,CCC6,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Monitor Stand & Accessories,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh23,DBNULL,INVENTEC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh23,DBNULL,INVENTEC,pwm,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,fb938a76-993f-4d03-9e47-290e31a8eead,Active
MECHANICAL,1CMYH,JAKARTA,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1C3Y7_CFG,PEGATRON CQ,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1C3Y7_CFG,PEGATRON CQ,vervre,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,2abaf6b0-7e33-43f2-ac48-320320a3d1b9,Draft
BATTERY,DBNULL,DELMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh15,DBNULL,PEGATRON SZ,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Networking,DBNULL,QUANTA,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh14,DBNULL,PEGATRON TY MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh14,DBNULL,PEGATRON TY MOBILITY,jeq,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,bf671ef7-aba8-4dfb-bd2f-901b2af8b982,Active
Processor,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Printer,DBNULL,INVENTEC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh32,DBNULL,WISTRON CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Networking,DBNULL,PEGATRON TY MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
SSD,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
ISG Peripheral,DBNULL,CCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh7,DBNULL,CCC6,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
kbc,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
kbc,DBNULL,EMFP,bey,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,7f407d69-45be-4cdf-bef2-947b6c9e7daa,Active
Monitor,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C3Y7_CFG,AUS-BAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh31,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh31,DBNULL,EMFP,wkxpsh,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,bca1d0ac-6920-499c-ae4e-c2e29a950317,Active
MECHANICAL,1C3Y7_CFG,PFC,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
BATTERY,DBNULL,KOR-BAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Networking,DBNULL,QUANTA MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh7,DBNULL,PEGATRON SZ MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
PROCESSOR,DBNULL,BLRMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh17,DBNULL,WISTRON CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh6,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh6,DBNULL,WISTRON CD MOBILITY,brshm,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,15651c5f-6e18-443e-80f5-639ce1d9261b,Active
efgh29,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Docking Station,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh27,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh27,DBNULL,COMPAL TY IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh27,DBNULL,COMPAL TY IOT,mlu,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,d3f3cc48-707d-42fc-91c2-1baa841383a6,Active
efgh18,DBNULL,QUANTA,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,COMPAL CD,rvvvv,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,e5bff93d-3385-40aa-8c79-6341187b8c2e,Active
ISG Peripheral,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,CCC6,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,CCC6,caigc,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,7962b61a-df73-4c64-b55b-a53d68d8ead2,Active
XLOB,DBNULL,PEGATRON SZ IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
XLOB,DBNULL,PEGATRON SZ IOT,ltffal,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,858365f3-9c08-4266-8a8f-6b1ed30e79b2,Active
efgh6,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh6,DBNULL,ICC,mcqw,Severe STBLL,WWP SVP,2019-07-03,,Weekly,2019-07-03,95ab44e1-6b4c-424b-98ba-b857361bcd69,Draft
efgh6,DBNULL,ICC,ydxe,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,e2820a34-d9d6-48bb-8559-c6358e691e26,Active
Software,DBNULL,VIRTUAL,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh12,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh12,DBNULL,WISTRON ZS,hujcji,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,c6523532-f337-47d6-b7f0-f891c5a3908c,Active
Retired,DBNULL,WISTRON CD WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Printer,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Retired,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Hard Drive,DBNULL,APCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Software,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Regional Commodity,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Regional Commodity,DBNULL,COMPAL CD,jcvdr,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,a40be28d-a282-4510-a5d5-303731c48254,Active
Miscellaneous,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Docking Station,DBNULL,PEGATRON SZ MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1DC11_ASSY,NFC-GENCO,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Docking Station,DBNULL,PEGATRON TY MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh30,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C3Y7_CFG,PTH-BAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh7,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh29,DBNULL,PEGATRON SZ,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh20,DBNULL,QUANTA MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C4T8_CFG,ICC,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh25,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh25,DBNULL,INVENTEC WYSE,dasbd,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,66b1a0b6-0476-490e-95a1-1f2ab0a4934b,Active
efgh9,DBNULL,QUANTA,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh18,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
ISG PERIPHERAL,DBNULL,APCC,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh7,DBNULL,WISTRON CD WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh24,DBNULL,APCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Processor,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Graphic / Comm,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Graphic / Comm,DBNULL,WISTRON ZS,fdibp,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,87114803-cae6-409b-a202-cd89c8440816,Draft
MECHANICAL,1D8PG_CFG,NFC-GENCO,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh20,DBNULL,BRH,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh20,DBNULL,BRH,nqzpo,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,8e8aaee8-70aa-4bd0-a6e7-2e272f274e49,Active
MECHANICAL,1CRPK - L11,Pegatron TY,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh14,DBNULL,INVENTEC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh14,DBNULL,INVENTEC,byids,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,565fc667-d0a9-4c6c-a340-7b8840a79a43,Active
efgh14,DBNULL,INVENTEC,wwqd,High PPSL,GOE,2019-07-03,,Monthly,2019-07-03,cccf3aab-d173-4d93-9b8f-c81bafadc247,Draft
BATTERY,DBNULL,Compal TY,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
PROCESSOR,DBNULL,MEXICO,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh11,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh14,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh14,DBNULL,WISTRON ZS,tyatd,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,61c226f3-0433-484a-ba4b-f0b982336927,Active
efgh8,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Hard Drive,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1CMYH,DELMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh14,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
LCD,DBNULL,PEGATRON SZ MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1DC11_ASSY,CNAMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh29,DBNULL,WISTRON CD WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh29,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1CMYH,CCC-POST,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1CFYK_CFG,Inventec SH,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1CRPK - L11,WISTRON PH,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Retired,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
BATTERY,DBNULL,Wistron CD,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh16,DBNULL,CCC6,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Monitor Stand & Accessories,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Monitor Stand & Accessories,DBNULL,WISTRON CD MOBILITY,jaskfa,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,1ec7d3a7-9b19-4889-9325-a2206717b67e,Draft
Monitor Stand & Accessories,DBNULL,WISTRON CD MOBILITY,xjerv,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,eb021b62-179f-4a7e-87b8-899fc6b6ff53,Draft
Optical,DBNULL,COMPAL TY MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Monitor Stand & Accessories,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Monitor Stand & Accessories,DBNULL,INVENTEC WYSE,ozxd,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,df6db263-2476-40ee-b150-71467e3ae384,Draft
efgh9,DBNULL,INVENTEC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh24,DBNULL,WISTRON CD WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh6,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh11,DBNULL,WISTRON CD WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Battery,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1CMYH,AUS-BAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
CFI,DBNULL,VIRTUAL,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
CFI,DBNULL,VIRTUAL,wii,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,35d47035-c987-471b-95e8-7a2a6f04cfca,Draft
MECHANICAL,1CRPK - L11,PFC,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1C3Y7_CFG,Pegatron TY,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh19,DBNULL,COMPAL TY IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh19,DBNULL,COMPAL TY IOT,cyel,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,318fe267-0798-4523-88a9-70377371861f,Active
LCD,DBNULL,QUANTA,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
