rule_type,rule_setting_id,year_month_bucket,status,report_date,part_num,site,commodity,current_stbl,recovery_from_stbl,platform,region,closed_date,days_open,days_to_recovery,distribution_list,dsi_1week_prior,dsi_beginning_of_the_month,exec_summary,gsm_name,is_supplier,last_updated_at,last_updated_by,lesson_learned,lesson_learned_due_date,lob,long_term_mitigation,long_term_mitigation_due_date,next_update,odm_feedback,optional_part,part_desc,pps,read_flag,recovery_to_green_dsi,repeat_offender,root_cause,root_cause_classify
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,FG67D,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:22:41.347+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,JP14T,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:34:46.281+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,KRD6K,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:36:46.811+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,MCV6J,EMFP,SSD,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,True,,False,fsdfdas,FCA - Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,MCV6J,SSD,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-09-11 12:21:38.567+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,P6HY3,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:42:17.803+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,RGM6C,EMFP,MEMORY,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,True,,False,fsdfdas,FCA - Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,RGM6C,MEMORY,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-09-11 12:09:13.237+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,RKG5D,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:44:50.640+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,TDFTP,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,True,,False,fsdfdas,FCA - Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,TDFTP,XLOB,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-09-11 12:30:23.617+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,TWNFN,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:48:00.364+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,VC27V,EMFP,NETWORK CARD,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Ko,Jay|Dharshan,Rashmi|Zhou,Xun|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CHAS,L6,5820T-X,PCIE,V2",15,True,,False,fsdfdas,FCA - Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,X77JX,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:54:19.751+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-20,Y7NWN,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhuang,Francis|Ko,Jay|Rathinam,Senthil",False,2019-09-11 12:58:01.480+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"PRC,SKL-XR,I9-9920X,12C,3.5G",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,038-002-479-01,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,038-004-294,EMFP,XLOB,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,038-004-294,XLOB,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:44:29.270+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,07H8X,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,07H8X,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:30:23.693+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,09FT2,ICC,MECHANICAL,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,09FT2,MECHANICAL,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:23:38.307+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,19F6Y,EMFP,MONITOR,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,2WT8N,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,2WT8N,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:35:16.304+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,4215V,EMFP,MONITOR,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,4215V,MONITOR,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:38:02.220+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,4YRP4,ICC,MEMORY,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,4YRP4,MEMORY,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:44:50.610+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,514N1,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,514N1,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:38:34.588+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,58P67,ICC,LCD,12.33,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhang,Lu|Dharshan,Rashmi",False,2019-09-11 13:01:15.828+0000,COSRED,,,POWEREDGE,,,,,,"ASSY,FAN,HPR,R640",420,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,5WNDJ,EMFP,XLOB,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,5WNDJ,XLOB,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:24:00.796+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,64HP7,EMFP,MONITOR,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,64HP7,MONITOR,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:40:24.149+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,67W2T,ICC,SSD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,67W2T,SSD,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:52:15.488+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,8GJD6,ICC,NETWORK CARD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,8GJD6,NETWORK CARD,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:48:45.679+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,GFM2M,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,GFM2M,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:28:11.480+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,GKJYG,ICC,MONITOR,12.33,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhang,Lu|Dharshan,Rashmi",False,2019-09-11 12:26:41.115+0000,COSRED,,,POWEREDGE,,,,,,"ASSY,FAN,HPR,R640",420,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,M6CNF,EMFP,SSD,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,M6CNF,SSD,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:18:35.713+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,MTYGK,ICC,MONITOR,12.33,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhang,Lu|Dharshan,Rashmi",False,2019-09-11 12:38:59.521+0000,COSRED,,,POWEREDGE,,,,,,"ASSY,FAN,HPR,R640",420,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,R2VPR,EMFP,MEMORY,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,R2VPR,MEMORY,EMFP,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-09-11 12:12:06.482+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,False,,False,Rootcause1,FCA Demand Upside
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,T1M43,EMFP,XLOB,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,V91GK,EMFP,GRAPHIC / COMM,0.4,2020-08-03,STARDUST,EMEA,9999-12-31,0,25,Lahari_Boorla@Dellteam.com,,,fsadfs,"Kajana, Kiran",False,2019-08-28 11:11:37.674+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"ASSY,CRD,PLN,SV,R240",5,True,,False,fsdfdas,SUP - Quality Issues (SQE)
High PPS,7b992a52-9ee5-4742-9e08-6b91c8be3e77,201909,open,2019-09-19,W2RNT,ICC,MONITOR,12.33,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Zhang,Lu|Dharshan,Rashmi",False,2019-09-11 12:51:23.189+0000,COSRED,,,POWEREDGE,,,,,,"ASSY,FAN,HPR,R640",420,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
